,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
304,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1557,Man-in-the-Middle,16.1,enterprise,protect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","The following AWS IoT Device Defender audit checks and corresponding mitigation actions can identify and resolve configuration problems that should be fixed in order to ensure SSL/TLS encryption is enabled and secure to protect network traffic to/from IoT devices: ""CA certificate expiring"" (""CA_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""CA certificate key quality"" (""CA_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), and ""CA certificate revoked but device certificates still active"" (""REVOKED_CA_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with certificate authority (CA) certificates being used for signing and support the ""UPDATE_CA_CERTIFICATE"" mitigation action which can resolve them. ""Device certificate expiring"" (""DEVICE_CERTIFICATE_EXPIRING_CHECK"" in the CLI and API), ""Device certificate key quality"" (""DEVICE_CERTIFICATE_KEY_QUALITY_CHECK"" in the CLI and API), ""Device certificate shared"" (""DEVICE_CERTIFICATE_SHARED_CHECK"" in the CLI and API), and ""Revoked device certificate still active"" (""REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK"" in the CLI and API) can identify problems with IoT devices' certificates and support the ""UPDATE_DEVICE_CERTIFICATE"" and ""ADD_THINGS_TO_THING_GROUP"" mitigation actions which can resolve them.
Coverage factor is partial for these checks and mitigations, since they are specific to IoT device communication and can only mitigate behavior for adversaries who are unable to decrypt the relevant traffic, resulting in an overall score of Partial. This control does not provide specific coverage for this technique's sub-techniques, resulting in an overall score of Minimal.",,09/21/2021,12/11/2024
305,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1562,Impair Defenses,16.1,enterprise,detect,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","This control provides partial coverage for a minority of this technique's sub-techniques, resulting in an overall score of Minimal. ""plan the appropriate remediation to prevent unauthorized device access or data disclosure.""",,09/21/2021,12/11/2024
306,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1562,Impair Defenses,16.1,enterprise,respond,minimal,,"['https://aws.amazon.com/iot-device-defender/', 'https://docs.aws.amazon.com/iot-device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-mitigation-actions', 'https://docs.aws.amazon.com/iot/latest/developerguide/dd-detect-security-use-cases', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-cloud-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/detect-device-side-metrics', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-audit', 'https://docs.aws.amazon.com/iot/latest/developerguide/device-defender-detect']","This control provides partial coverage for a minority of this technique's sub-techniques, resulting in an overall score of Minimal. ""you can continuously ingest and evaluate message size data, which can point to issues such as credential abuse.""",,09/21/2021,12/11/2024
307,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1562.008,Disable Cloud Logs,16.1,enterprise,detect,partial,T1562,"['https://docs.aws.amazon.com/iot-device-defender/latest/devguide/dd-detect-security-use-cases.html', 'https://docs.aws.amazon.com/iot-device-defender/latest/devguide/audit-chk-logging-disabled.html']","The ""Logging disabled"" audit check (""LOGGING_DISABLED_CHECK"" in the CLI and API) can identify potentially malicious changes to AWS IoT logs (both V1 and V2), which should be enabled in Amazon CloudWatch. Score is limited to Partial since this control only addresses IoT logging.",,09/21/2021,12/11/2024
308,aws,12/12/2024,AWS IoT Device Defender,aws_iot_device_defender,AWS IoT Device Defender,technique_scores,T1562.008,Disable Cloud Logs,16.1,enterprise,respond,partial,T1562,"['https://docs.aws.amazon.com/iot-device-defender/latest/devguide/dd-mitigation-actions.html', 'https://docs.aws.amazon.com/iot-device-defender/latest/devguide/audit-chk-logging-disabled.html']","The ""ENABLE_IOT_LOGGING"" mitigation action (which is supported by the ""Logging disabled"" audit check) enables AWS IoT logging if it is not enabled when the check is run, effectively reversing the adversary behavior if those logs were disabled due to malicious changes. Score is limited to Partial since this control only addresses IoT logging.",,09/21/2021,12/11/2024
309,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1552,Unsecured Credentials,16.1,enterprise,protect,minimal,,"['https://aws.amazon.com/kms/', 'https://docs.aws.amazon.com/kms/latest/developerguide/overview.html']",This control's protection is specific to a minority of this technique's sub-techniques and procedure examples resulting in a Minimal Coverage score and consequently an overall score of Minimal.,,09/21/2021,12/11/2024
310,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1552.001,Credentials In Files,16.1,enterprise,protect,partial,T1552,[],"This service provides a more secure alternative to storing encryption keys in the file system. As a result of this service only supporting cryptographic keys and not other types of credentials, the coverage score is assessed as Partial resulting in an overall Partial score.",,09/21/2021,12/11/2024
311,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1552.004,Private Keys,16.1,enterprise,protect,significant,T1552,[],This service allows for securely storing encryption keys and enforcing fine-grained access to the keys. The service does not allow anyone access to retrieve plaintext keys from the service.,,09/21/2021,12/11/2024
312,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1588,Obtain Capabilities,16.1,enterprise,protect,partial,,"['https://aws.amazon.com/kms/', 'https://docs.aws.amazon.com/kms/latest/developerguide/overview.html']","Provides protection against sub-techniques involved with stealing credentials, certificates, and keys from the organization. As documented, access can be provisioned and monitored.",,09/21/2021,12/11/2024
313,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1588.003,Code Signing Certificates,16.1,enterprise,protect,partial,T1588,[],"The encryption key for the certificate can be stored in KMS, reducing its attack surface. Score is capped at Partial because adversaries can still misuse keys/certs if KMS and KMS resources are compromised.",,09/21/2021,12/11/2024
314,aws,12/12/2024,AWS Key Management Service,aws_key_management_service,AWS Key Management Service,technique_scores,T1588.004,Digital Certificates,16.1,enterprise,protect,partial,T1588,[],"The encryption key for the certificate can be stored in KMS, reducing its attack surface. Score is capped at Partial because adversaries can still misuse keys/certs if KMS and KMS resources are compromised.",,09/21/2021,12/11/2024
315,aws,12/12/2024,AWS Network Firewall,aws_network_firewall,AWS Network Firewall,technique_scores,T1008,Fallback Channels,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block communication with known fallback channels by filtering based on known bad IP addresses and domains. This mapping is given a score of Partial because it only protects against known fallback channels and not channels yet to be identified. ",,09/21/2021,12/11/2024
316,aws,12/12/2024,AWS Network Firewall,aws_network_firewall,AWS Network Firewall,technique_scores,T1018,Remote System Discovery,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to block adversaries from discovering endpoints behind the firewall. This mapping is given a score of Partial because it does not protect against discovering endpoints within the network and behind the firewall. ",,09/21/2021,12/11/2024
317,aws,12/12/2024,AWS Network Firewall,aws_network_firewall,AWS Network Firewall,technique_scores,T1021,Remote Services,16.1,enterprise,protect,partial,,['https://docs.aws.amazon.com/network-firewall/latest/developerguide/what-is-aws-network-firewall.html'],"AWS Network Firewall has the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload. This functionality can be used to only allow remote services from trusted hosts (i.e., only allow remote access traffic from certain hosts). This mapping is given a score of Partial because even though it can restrict remote services traffic from untrusted hosts for most of the sub-techniques (5 of 6), it cannot protect against an adversary using a trusted host that is permitted to use remote services as part of an attack.",,09/21/2021,12/11/2024
