,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
282,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1569.002,Service Execution,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alerts based off command-line arguments and suspicious system process that could indicate abuse of Windows system service to execute malicious commands or code (e.g., ""*\\execute\.bat""). 

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/smbexec_py_service_installation.yaral",,06/28/2022,06/28/2022
283,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1569,System Services,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alerts based off command-line arguments and suspicious system process that could indicate abuse of system services. 

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/process_creation/suspicious_calculator_usage.yaral

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/abusing_attrib_exe_to_change_file_attributes.yaral",,06/28/2022,06/28/2022
284,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1546.008,Accessibility Features,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious system processes that indicate usage and installation of a backdoor using built-in tools that are accessible from the login screen (e.g., sticky-keys attack).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/sticky_key_like_backdoor_usage.yaral",,06/28/2022,06/28/2022
285,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1048,Exfiltration Over Alternative Protocol,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious system processes that could indicate exfiltration attempts using cURL from Windows machines (e.g., C:\\Windows\\System32\\curl.exe).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/suspicious_curl_usage.yaral",,06/28/2022,06/28/2022
286,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1105,Ingress Tool Transfer,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious system processes that could indicate tool transfer attempts using cURL from Windows machines (e.g., C:\\Windows\\System32\\curl.exe).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/suspicious_curl_usage.yaral",,06/28/2022,06/28/2022
287,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1495,Firmware Corruption,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious  logs that could indicate tampering with the component's firmware (e.g., detects driver load from a temporary directory).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/suspicious_driver_load_from_temp.yaral",,06/28/2022,06/28/2022
288,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1497,Virtualization/Sandbox Evasion,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious system events that may indicate an adversary's attempt to check for the presence of security tools (e.g., Sysinternals).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/windows/usage_of_sysinternals_tools.yaral",,06/28/2022,06/28/2022
289,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1202,Indirect Command Execution,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based off suspicious  event IDs that indicate adversary's abuse of Windows system utilities to perform indirect command-line arguments or code execution. For example: malicious usage of bash.exe using Windows sub-system for Linux (e.g., WSL).

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/process_creation/lolbas_wsl_exe__via_cmdline.yaral",,06/28/2022,06/28/2022
290,gcp,06/28/2022,Chronicle,chronicle,Chronicle,technique_scores,T1546.003,Windows Management Instrumentation Event Subscription,10.0,enterprise,detect,minimal,,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","Chronicle is able to trigger an alert based on suspicious events used by adversary's to establish persistence using Windows Management Instrumentation (WMI) command-line events (e.g. ""C:\\Windows\\System32\\wbem\\WmiPrvSE.exe"").

This technique was scored as minimal based on low or uncertain detection coverage factor.

https://github.com/chronicle/detection-rules/blob/783e0e5947774785db1c55041b70176deeca6f46/soc_prime_rules/threat_hunting/process_creation/wmi_spawning_windows_powershell.yaral",,06/28/2022,06/28/2022
291,gcp,06/28/2022,Access Transparency,access_transparency,Access Transparency,technique_scores,T1199,Trusted Relationship,10.0,enterprise,detect,minimal,,['https://cloud.google.com/cloud-provider-access-management/access-transparency/docs/overview'],This control may expose and detect malicious access of customer data and resources by compromised Google personnel accounts. The trusted relationship between Google personnel who administer and allow customers to host their workloads on the cloud may be abused by insider threats or compromise of Google.,,06/28/2022,06/28/2022
292,gcp,06/28/2022,Access Transparency,access_transparency,Access Transparency,technique_scores,T1530,Data from Cloud Storage Object,10.0,enterprise,detect,minimal,,['https://cloud.google.com/cloud-provider-access-management/access-transparency/docs/overview'],This control may expose and detect malicious access of data from cloud storage by compromised Google personnel accounts.,,06/28/2022,06/28/2022
293,gcp,06/28/2022,Shielded VM,shielded_vm,Shielded VM,technique_scores,T1542,Pre-OS Boot,10.0,enterprise,protect,significant,,['https://cloud.google.com/compute/shielded-vm/docs/shielded-vm'],"This control is able to mitigate malicious modification of any portion of the pre-os boot process through a combination of Secure Boot to verify signatures of firmware, Measured Boot to establish a known good boot baseline, and Integrity Monitoring to measure subsequent boots to previously established baselines. ",,06/28/2022,06/28/2022
294,gcp,06/28/2022,Shielded VM,shielded_vm,Shielded VM,technique_scores,T1014,Rootkit,10.0,enterprise,protect,partial,,['https://cloud.google.com/compute/shielded-vm/docs/shielded-vm'],"This control is able to mitigate the use of rootkits that target any portion of the boot process, such as malicious modification of the Master Boot Record or UEFI. This control does not mitigate rootkits that exist in the kernel or userland.",,06/28/2022,06/28/2022
295,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1008,Fallback Channels,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to block communication with known fallback channels by filtering based on known bad IP addresses and domains. This mapping is given a score of Partial because it only protects against known fallback channels and not channels yet to be identified.",,06/28/2022,06/28/2022
296,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1018,Remote System Discovery,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to block adversaries from discovering endpoints behind the firewall. This mapping is given a score of Partial because it does not protect against discovering endpoints within the network and behind the firewall.",,06/28/2022,06/28/2022
297,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1021,Remote Services,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to only allow remote services from trusted hosts (i.e., only allow remote access traffic from certain hosts). This mapping is given a score of Partial because even though it can restrict remote services traffic from untrusted hosts for most of the sub-techniques (5 of 6), it cannot protect against an adversary using a trusted host that is permitted to use remote services as part of an attack.",,06/28/2022,06/28/2022
298,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1041,Exfiltration Over C2 Channel,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to block adversaries from accessing resources from which to exfiltrate data as well as prevent resources from communicating with known-bad IP addresses and domains that might be used to receive exfiltrated data. This mapping is given a score of Partial because the known-bad IP addresses and domains would need to be known in advance.",,06/28/2022,06/28/2022
299,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1046,Network Service Scanning,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to restrict access to the endpoints within the virtual private cloud and protect against network service scanning. This mapping is given a score of Partial because it only protects against network service scanning attacks that originate from outside the firewall and not from within network protected by the firewall.",,06/28/2022,06/28/2022
300,gcp,06/28/2022,Firewalls,firewalls,Firewalls,technique_scores,T1048,Exfiltration Over Alternative Protocol,10.0,enterprise,protect,partial,,['https://cloud.google.com/firewalls'],"Google Cloud Firewalls can allow or deny traffic based on the traffic's protocol, destination ports, sources, and destinations. This functionality can be used to block adversaries from accessing resources from which to exfiltrate data as well as prevent resources from communicating with known-bad IP addresses and domains that might be used to receive exfiltrated data. This mapping is given a score of Partial because the known-bad IP addresses and domains would need to be known in advance and AWS Network Firewall wouldn't have deep packet inspection visibility into encrypted non-C2 protocols.",,06/28/2022,06/28/2022
